mode,mode_name,cluster_size,sharing_group,smem_width,smem_height,tile_bytes,total_smem_bytes,gpu_time_ns,sm_cycles,tma_instructions,smsp_tma_instructions,tma_xbar_active_cycles,tma_mcast_requests,tma_mcast_req_32B,tma_mcast_req_64B,tma_mcast_req_96B,tma_mcast_req_128B,tma_mcast_req_replayed,tma_ld_bytes,tma_ld_bytes_self,tma_ld_bytes_mcast,tma_ld_sectors,tma_ld_sectors_self,tma_ld_sectors_mcast,tma_pipe_bytes,tma_pipe_sectors,lts_sectors_total,lts_sectors_read,lts_sectors_tex,lts_sectors_tex_read,lts_requests_tex,lts_tex_hit,lts_tex_miss,lts_hit,lts_miss,lts_hit_rate_pct,dram_bytes_read,dram_bytes_total,dram_sectors_read,dram_throughput_pct_peak,gcc_xbar2gcc_sectors,stall_barrier,stall_long_scoreboard,stall_mio_throttle,lrc_ilc_input_sectors
0,implicit_l2_intra,2,2,128,60,30720,122912,389728,769494.39,139712,139712,16765440,0,0,0,0,0,0,4291952640,4291952640,0,134123520,134123520,0,4291952640,134123520,118140311,109505563,75964740,75964740,18991185,9138616,67061760,9144476,109239502,n/a,2146238720,2150230528,67069960,67.43,1088,26487.27,453530.97,0,4131
0,implicit_l2_intra,2,2,64,128,32768,131104,372096,726684,130832,130832,16746496,0,0,0,0,0,0,4287102976,4287102976,0,133971968,133971968,0,4287102976,133971968,110027365,101483131,67980396,67980396,16995099,267892,66985984,272037,109046294,n/a,2143811328,2147616768,66994104,70.53,1088,30100.02,452342.41,0,4115
0,implicit_l2_intra,2,2,128,64,32768,131104,374464,730342.32,130832,130832,16746496,0,0,0,0,0,0,4287102976,4287102976,0,133971968,133971968,0,4287102976,133971968,110010707,101434905,67935320,67935320,16983830,352716,66985984,358221,109067506,n/a,2143718656,2147123712,66991208,70.08,1088,29901.22,451649.17,0,4728
0,implicit_l2_intra,2,2,128,72,36864,147488,356448,693306.38,116032,116032,16708608,0,0,0,0,0,0,4277403648,4277403648,0,133668864,133668864,0,4277403648,133668864,119257816,111698395,78278220,78278220,19569555,11580876,66834432,11586489,107828464,n/a,2138754304,2142476800,66836072,73.45,1088,25215.93,432137.51,0,3651
0,implicit_l2_intra,2,2,128,80,40960,163872,344800,671809.09,104784,104784,16765440,0,0,0,0,0,0,4291952640,4291952640,0,134123520,134123520,0,4291952640,134123520,121849205,114816665,81276620,81276620,20319155,14419984,67061760,14423847,107648798,n/a,2146221568,2149427200,67069424,76.19,1088,23736.55,426736.92,0,4189
0,implicit_l2_intra,2,2,64,192,49152,196640,325984,635533.77,87024,87024,16708610,0,0,0,0,0,0,4277403648,4277403648,0,133668864,133668864,0,4277403648,133668864,120419920,114422982,80996420,80996420,20249105,14117600,66834432,14123084,106289415,n/a,2138940672,2142710272,66841896,80.32,1088,23640.32,418380.03,0,1613
0,implicit_l2_intra,2,2,128,96,49152,196640,329408,633192.16,87024,87024,16708608,0,0,0,0,0,0,4277403648,4277403648,0,133668864,133668864,0,4277403648,133668864,120861272,114858505,81438384,81438384,20359596,14588244,66834432,14593660,106287078,n/a,2138754304,2142370304,66836072,79.48,1088,23268.61,417067.88,0,3979
0,implicit_l2_intra,2,2,64,224,57344,229408,314272,606921.39,74592,74592,16708675,0,0,0,0,0,0,4277403648,4277403648,0,133668864,133668864,0,4277403648,133668864,120730180,115521805,82101272,82101272,20525318,14996616,66834432,15002187,105495723,n/a,2138770944,2142609152,66836592,83.32,1088,22873.60,414881.26,0,4169
0,implicit_l2_intra,2,2,128,112,57344,229408,315744,611112.74,74592,74592,16708712,0,0,0,0,0,0,4277403648,4277403648,0,133668864,133668864,0,4277403648,133668864,120263834,115060089,81632912,81632912,20408228,14794044,66834432,14796716,105513774,n/a,2138972160,2142373120,66842880,82.93,1088,22625.71,416168.67,0,4017
0,implicit_l2_intra,4,4,32,8,1024,4128,25796544,50655221.16,8388048,8388048,33552192,0,0,0,0,0,0,8589361152,8589361152,0,268417536,268417536,0,8589361152,268417536,126509834,101115289,67104384,67104384,16776096,0,67104384,177696,126247126,n/a,2157473792,2161582592,67421056,1.02,1088,1604786.41,11834340.37,0,117477
0,implicit_l2_intra,4,4,64,4,1024,4128,25904864,50845539.26,8388048,8388048,33552192,0,0,0,0,0,0,8589361152,8589361152,0,268417536,268417536,0,8589361152,268417536,126494212,101170131,67104384,67104384,16776096,0,67104384,166901,126348262,n/a,2157644032,2161796608,67426376,1.02,1088,1606758.87,11886090.14,0,82432
0,implicit_l2_intra,4,4,128,4,2048,8224,13343168,26302966.23,4193728,4193728,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,126127973,100850065,67099648,67099648,16774912,0,67099648,115954,126186688,n/a,2152435456,2156395264,67263608,1.97,1088,831936.80,6207317.83,0,21157
0,implicit_l2_intra,4,4,32,16,2048,8224,13411296,26292716.09,4193728,4193728,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,126094345,100815518,67099648,67099648,16774912,0,67099648,44312,126169783,n/a,2150878464,2154776576,67214952,1.96,1088,829556.09,6209085.75,0,17247
0,implicit_l2_intra,4,4,64,8,2048,8224,13291680,26078550.88,4193728,4193728,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,126174281,100882642,67099648,67099648,16774912,0,67099648,160615,126169376,n/a,2153011200,2156988928,67281600,1.98,1088,830668.03,6133121.83,0,26288
0,implicit_l2_intra,4,4,32,32,4096,16416,6935872,13629302.30,2096864,2096864,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,125507867,100706643,67099648,67099648,16774912,0,67099648,27356,125455339,n/a,2148556544,2151925248,67142392,3.79,1088,399987.99,3247752.96,0,61993
0,implicit_l2_intra,4,4,64,16,4096,16416,7013248,13765642.84,2096864,2096864,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,125447491,100714941,67099648,67099648,16774912,0,67099648,17778,125571089,n/a,2149040384,2153160448,67157512,3.75,1088,401749.26,3355110.22,0,14962
0,implicit_l2_intra,4,4,128,8,4096,16416,6930944,13612897.58,2096864,2096864,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,125453842,100716633,67099648,67099648,16774912,0,67099648,12363,125456863,n/a,2149096960,2152540416,67159280,3.79,1088,399077.36,3241832.75,0,6356
0,implicit_l2_intra,4,4,32,48,6144,24608,4987616,9811315.76,1397712,1397712,33545088,0,0,0,0,0,0,8587542528,8587542528,0,268360704,268360704,0,8587542528,268360704,125520157,100753162,67090176,67090176,16772544,0,67090176,24580,125441419,n/a,2150155264,2153752064,67192352,5.28,1088,244432.29,2495673.88,0,47995
0,implicit_l2_intra,4,4,64,24,6144,24608,5019936,9810758.30,1397712,1397712,33545088,0,0,0,0,0,0,8587542528,8587542528,0,268360704,268360704,0,8587542528,268360704,125510216,100757760,67090176,67090176,16772544,0,67090176,55619,125508845,n/a,2150146560,2153971200,67192080,5.24,1088,246103.65,2492944.07,0,30555
0,implicit_l2_intra,4,4,128,12,6144,24608,5010272,9824298.38,1397712,1397712,33545088,0,0,0,0,0,0,8587542528,8587542528,0,268360704,268360704,0,8587542528,268360704,125406956,100645654,67090176,67090176,16772544,0,67090176,81728,125605754,n/a,2147115008,2150687232,67097344,5.25,1088,247158.55,2494033.04,0,41386
0,implicit_l2_intra,4,4,32,64,8192,32800,4231680,8300288.51,1048432,1048432,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,125473103,100742195,67099648,67099648,16774912,0,67099648,14028,125799183,n/a,2149749760,2153517312,67179680,6.22,1088,180247.18,2109391.10,0,10954
0,implicit_l2_intra,4,4,64,32,8192,32800,4208032,8260147.64,1048432,1048432,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,125431588,100705075,67099648,67099648,16774912,0,67099648,13073,125480631,n/a,2148737024,2151986944,67148032,6.25,1088,185354.71,2029922.95,0,8741
0,implicit_l2_intra,4,4,128,16,8192,32800,4232032,8339749.88,1048432,1048432,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,125408952,100689849,67099648,67099648,16774912,0,67099648,18466,125544653,n/a,2148288512,2151688704,67134016,6.21,1088,180628.65,2110679.75,0,7583
0,implicit_l2_intra,4,4,32,80,10240,40992,3406528,6682981.27,838272,838272,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,124192715,100656005,67061760,67061760,16765440,0,67061760,30391,124302583,n/a,2147809792,2151234304,67119056,7.72,1088,146445.04,1666297.39,0,6129
0,implicit_l2_intra,4,4,64,40,10240,40992,3405120,6674589.28,838272,838272,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,124216005,100665528,67061760,67061760,16765440,0,67061760,10686,124347131,n/a,2147999488,2151506432,67124984,7.72,1088,146650.19,1668923.39,0,11779
0,implicit_l2_intra,4,4,128,20,10240,40992,3401856,6677357.97,838272,838272,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,124193301,100650867,67061760,67061760,16765440,0,67061760,20697,124306440,n/a,2147683584,2151119872,67115112,7.73,1088,146472.16,1669418.20,0,8844
0,implicit_l2_intra,4,4,32,96,12288,49184,2903904,5695935.54,698560,698560,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,123386307,100597923,67061848,67061848,16765462,40,67061760,50565,123493177,n/a,2146079232,2149441024,67064976,9.04,1088,123769.48,1436773.13,0,4518
0,implicit_l2_intra,4,4,64,48,12288,49184,2893024,5681389.35,698560,698560,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,123411337,100614263,67061768,67061768,16765442,8,67061836,19792,123438454,n/a,2146551808,2149920512,67079744,9.08,1088,122992.45,1430733.03,0,7390
0,implicit_l2_intra,4,4,128,24,12288,49184,2903168,5696325.55,698560,698560,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,123422590,100627086,67061828,67061828,16765457,0,67061760,17710,123454722,n/a,2146944256,2150754816,67092008,9.05,1088,123005.70,1431172.92,0,9342
0,implicit_l2_intra,4,4,32,112,14336,57376,2520704,4951487.01,599104,599104,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,123194256,101174607,67595720,67595720,16898930,512124,67099648,527068,122964646,n/a,2148028928,2151697408,67125904,10.43,1088,105277.62,1260469.10,0,5389
0,implicit_l2_intra,4,4,64,56,14336,57376,2523392,4950080.57,599104,599104,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,123159868,101125099,67527536,67527536,16881884,433576,67099648,447748,122904771,n/a,2148585728,2151972096,67143304,10.42,1088,105384.55,1264890.58,0,5567
0,implicit_l2_intra,4,4,128,28,14336,57376,2526176,4955465.14,599104,599104,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,123400958,101370697,67769460,67769460,16942365,665020,67099648,676029,123097565,n/a,2148572672,2152408064,67142896,10.41,1088,105959.17,1254378.97,0,17024
0,implicit_l2_intra,4,4,32,128,16384,65568,2260736,4460637.73,523920,523920,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,126292039,102568478,69031104,69031104,17257776,1440,67061760,42281,124589440,n/a,2146110976,2149485568,67065968,11.62,1088,90324.73,1193073.95,0,5107
0,implicit_l2_intra,4,4,64,64,16384,65568,2264224,4455603.50,523920,523920,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,125776751,102043525,68460992,68460992,17115248,260716,67061760,277539,124771985,n/a,2147435520,2150755840,67107360,11.61,1088,90337.13,1200884.84,0,6922
0,implicit_l2_intra,4,4,128,32,16384,65568,2265184,4440610.49,523920,523920,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,132983569,109262753,75706380,75706380,18926595,8727436,67061760,8744111,124438779,n/a,2146693120,2150333184,67084160,11.60,1088,93303.40,1128219.97,0,4928
0,implicit_l2_intra,4,4,32,160,20480,81952,1875200,3684157.30,419136,419136,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,131531527,111182770,77625508,77625508,19406377,10563436,67061760,10574909,121116333,n/a,2146720512,2150148096,67085016,14.01,1088,76630.79,975060.07,0,7257
0,implicit_l2_intra,4,4,64,80,20480,81952,1871232,3671525.92,419136,419136,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,134270047,113938885,80371520,80371520,20092880,13074952,67061760,13152906,120988384,n/a,2147061760,2150517248,67095680,14.04,1088,76500.39,979350.34,0,5532
0,implicit_l2_intra,4,4,128,40,20480,81952,1874144,3695183.77,419136,419136,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,133002101,112672163,79138332,79138332,19784583,11842220,67061760,11854896,121389727,n/a,2146015232,2149776640,67062976,14.02,1088,76947.47,976441.24,0,4135
0,implicit_l2_intra,4,4,32,176,22528,90144,1745120,3413511.34,381248,381248,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,135429802,115690070,82103560,82103560,20525890,15044716,67099648,15094875,120440367,n/a,2148251392,2151443200,67132856,15.06,1088,72293.27,917800.68,0,7917
0,implicit_l2_intra,4,4,64,88,22528,90144,1746912,3433225.85,381248,381248,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,136711194,116970395,83386680,83386680,20846670,16304472,67099648,16314047,120678419,n/a,2148156672,2151579136,67129896,15.05,1088,72083.87,914323.13,0,5388
0,implicit_l2_intra,4,4,128,44,22528,90144,1751552,3432735.41,381248,381248,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,134909703,115173453,81582160,81582160,20395540,14534988,67099648,14616033,120688373,n/a,2148349184,2152052992,67135912,15.01,1088,71998.79,920524.97,0,6854
0,implicit_l2_intra,4,4,64,96,24576,98336,1640704,3218491.51,349280,349280,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,145499056,126169753,92635984,92635984,23158996,25702720,67061760,25712832,119963335,n/a,2146016512,2149387520,67063016,16.01,1088,67523.78,873203.87,0,3938
0,implicit_l2_intra,4,4,128,48,24576,98336,1645216,3224997.81,349280,349280,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,141385306,122068159,88533468,88533468,22133367,20962288,67061760,20969661,119974078,n/a,2146044928,2149777920,67063904,15.97,1088,69024.70,880130.26,0,4362
0,implicit_l2_intra,4,4,128,52,26624,106528,1554464,3051081.28,322048,322048,33492992,0,0,0,0,0,0,8574205952,8574205952,0,267943936,267943936,0,8574205952,267943936,150377949,131972041,98460604,98460604,24615151,31597136,66985984,31606644,118938701,n/a,2144055296,2147894784,67001728,16.88,1088,63954.16,845568.10,0,6697
0,implicit_l2_intra,4,4,128,56,28672,114720,1497824,2924687.77,299552,299552,33549824,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,155191220,137430249,103869552,103869552,25967388,36766412,67099648,36776825,118497351,n/a,2147479808,2150862848,67108744,17.55,1088,60888.09,821248.01,0,5376
0,implicit_l2_intra,4,4,128,60,30720,122912,1429120,2820678.51,279424,279424,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,148440228,131217081,97659732,97659732,24414933,30257340,67061760,30275635,117973747,n/a,2146689280,2150496512,67084040,18.39,1088,62176.22,807833.07,0,6878
0,implicit_l2_intra,4,4,64,128,32768,131104,1329184,2544960.97,261664,261664,33492992,0,0,0,0,0,0,8574205952,8574205952,0,267943936,267943936,0,8574205952,267943936,126615080,109567805,76042188,76042188,19010547,3915340,66985984,3940107,117802649,n/a,2144459264,2148279808,67014352,19.75,1088,66515.55,804828.19,0,7320
0,implicit_l2_intra,4,4,128,64,32768,131104,1334208,2554153,261664,261664,33492992,0,0,0,0,0,0,8574205952,8574205952,0,267943936,267943936,0,8574205952,267943936,128249292,111209329,77688956,77688956,19422239,5636784,66985984,5646337,117707017,n/a,2144307456,2148056064,67009608,19.67,1088,67575.04,802400.73,0,6193
0,implicit_l2_intra,4,4,128,72,36864,147488,1299872,2521741.50,232656,232656,33502464,0,0,0,0,0,0,8576630784,8576630784,0,268019712,268019712,0,8576630784,268019712,159664327,144540334,111011128,111011128,27752782,44783156,67004928,44789470,115669821,n/a,2144939008,2148434432,67029344,20.20,1088,62979.05,766050.19,0,8671
0,implicit_l2_intra,4,4,128,80,40960,163872,1212544,2379375,209568,209568,33530880,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,164709227,150704779,117152448,117152448,29288112,50022456,67061760,50029848,114613254,n/a,2146595584,2150300416,67081112,21.67,1088,64732.02,749854.23,0,6501
0,implicit_l2_intra,4,4,64,192,49152,196640,1057184,2067200.93,174640,174640,33530899,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,184031392,172042735,138490916,138490916,34622729,73291908,67061760,73305729,112613128,n/a,2146570240,2149743872,67080320,24.85,1088,60146.23,705067.75,0,4688
0,implicit_l2_intra,4,4,128,96,49152,196640,1048640,2050240.41,174640,174640,33530900,0,0,0,0,0,0,8583905280,8583905280,0,268247040,268247040,0,8583905280,268247040,165911457,153908149,120350564,120350564,30087641,53640392,67061760,53648208,112617481,n/a,2146713088,2150247936,67084784,25.06,1088,67228.36,712790.39,0,7785
0,implicit_l2_intra,4,4,64,224,57344,229408,936000,1837816.19,149776,149776,33550720,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,190026039,179599447,146018340,146018340,36504585,79098740,67099648,79106086,111113870,n/a,2148036864,2151602176,67126152,28.09,1088,63381.90,660317.90,0,13894
0,implicit_l2_intra,4,4,128,112,57344,229408,974848,1908505.38,149776,149776,33550607,0,0,0,0,0,0,8588754944,8588754944,0,268398592,268398592,0,8588754944,268398592,190171570,179752813,146182188,146182188,36545547,79297276,67099648,79305405,111118051,n/a,2147780864,2151264768,67118152,26.97,1088,59593.95,677763.71,0,4655
1,explicit_mcast,2,2,32,8,1024,4128,6731744,13212481.16,4193728,4193728,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,107094387,100740471,67099648,67099648,16774912,0,67099648,10462,107091194,n/a,2149600768,2153307904,67175024,3.91,1088,1891146.50,5964362.91,0,16582
1,explicit_mcast,2,2,64,4,1024,4128,6727936,13210430.38,4193728,4193728,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,107191090,100813317,67099648,67099648,16774912,0,67099648,52103,106979566,n/a,2151502080,2155496704,67234440,3.91,1088,1891257.21,5965765.14,0,35139
1,explicit_mcast,2,2,128,4,2048,8224,3498368,6862207.24,2096864,2096864,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,106991087,100652409,67099648,67099648,16774912,0,67099648,12413,107033342,n/a,2147195904,2150552832,67099872,7.51,1088,1004709.27,3135657.11,0,4166
1,explicit_mcast,2,2,32,16,2048,8224,3501216,6872067.46,2096864,2096864,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,107087204,100722435,67099648,67099648,16774912,0,67099648,11450,107052131,n/a,2149082880,2152542976,67158840,7.51,1088,1005971.05,3136086.12,0,21776
1,explicit_mcast,2,2,64,8,2048,8224,3504864,6864031.14,2096864,2096864,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,107076237,100710725,67099648,67099648,16774912,0,67099648,25597,107051933,n/a,2148883456,2152495616,67152608,7.50,1088,1005837.40,3135406.91,0,13538
1,explicit_mcast,2,2,32,32,4096,16416,1850368,3634767.11,1048432,1048432,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,106911040,100699841,67099648,67099648,16774912,0,67099648,10901,106911170,n/a,2148630528,2151856896,67144704,14.21,1088,510851.96,1689654.24,0,7038
1,explicit_mcast,2,2,64,16,4096,16416,1852672,3648577.23,1048432,1048432,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,106940311,100689170,67099648,67099648,16774912,0,67099648,6666,106910608,n/a,2148308480,2152139008,67134640,14.19,1088,510576.70,1689454.01,0,41920
1,explicit_mcast,2,2,128,8,4096,16416,1850656,3646449.18,1048432,1048432,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,106897346,100685681,67099648,67099648,16774912,0,67099648,8538,106898355,n/a,2148215552,2151985408,67131736,14.21,1088,511179.48,1689657.14,0,5008
1,explicit_mcast,2,2,32,48,6144,24608,1340768,2630063.86,698560,698560,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106821345,100595539,67061760,67061760,16765440,0,67061760,4593,106862191,n/a,2146011904,2149359104,67062872,19.59,1088,341812.74,1322412.36,0,4170
1,explicit_mcast,2,2,64,24,6144,24608,1340576,2615261.23,698560,698560,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106815146,100620688,67061760,67061760,16765440,0,67061760,14674,106845480,n/a,2146747136,2150435840,67085848,19.60,1088,343189.52,1321829.90,0,3566
1,explicit_mcast,2,2,128,12,6144,24608,1339360,2635452.59,698560,698560,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106821755,100620927,67061760,67061760,16765440,0,67061760,7493,106830318,n/a,2146788096,2150368000,67087128,19.62,1088,339442.67,1323070.91,0,5062
1,explicit_mcast,2,2,32,64,8192,32800,1106016,2168554.36,523920,523920,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106803494,100598057,67061760,67061760,16765440,0,67061760,8009,106812814,n/a,2146081792,2149451264,67065056,23.75,1088,305363.43,1097163.65,0,4486
1,explicit_mcast,2,2,64,32,8192,32800,1102880,2166848.09,523920,523920,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106800156,100595627,67061760,67061760,16765440,0,67061760,8124,106794564,n/a,2146016512,2149386496,67063016,23.81,1088,305361.97,1097572.72,0,4166
1,explicit_mcast,2,2,128,16,8192,32800,1104064,2165832.93,523920,523920,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106800131,100595537,67061760,67061760,16765440,0,67061760,3106,106812701,n/a,2146014464,2149376512,67062952,23.79,1088,305402.44,1096510.51,0,4128
1,explicit_mcast,2,2,32,80,10240,40992,900544,1760475,419136,419136,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106515188,100611125,67061760,67061760,16765440,0,67061760,5618,106505532,n/a,2146481920,2150176000,67077560,29.18,1088,237256.06,917314.69,0,6949
1,explicit_mcast,2,2,64,40,10240,40992,899008,1765748.95,419136,419136,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106505975,100602247,67061760,67061760,16765440,0,67061760,6557,106501294,n/a,2146204928,2149725696,67068904,29.22,1088,237583.88,918233.81,0,4452
1,explicit_mcast,2,2,128,20,10240,40992,900928,1770202.86,419136,419136,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106506202,100601554,67061760,67061760,16765440,0,67061760,5822,106512628,n/a,2146192128,2150128128,67068504,29.16,1088,237318.97,917735.65,0,6511
1,explicit_mcast,2,2,32,96,12288,49184,765056,1505687.59,349280,349280,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106329990,100610013,67061760,67061760,16765440,0,67061760,5864,106330498,n/a,2146459648,2150197760,67076864,34.34,1088,197932.37,802379.73,0,4666
1,explicit_mcast,2,2,64,48,12288,49184,761856,1503374.18,349280,349280,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106314752,100595593,67061760,67061760,16765440,0,67061760,6010,106317904,n/a,2146020608,2149172480,67063144,34.47,1088,197878.14,801637.16,0,4170
1,explicit_mcast,2,2,128,24,12288,49184,764320,1498296.18,349280,349280,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,106328797,100607599,67061760,67061760,16765440,0,67061760,5834,106312906,n/a,2146401792,2149792000,67075056,34.37,1088,197598.10,803224.04,0,4578
1,explicit_mcast,2,2,32,112,14336,57376,671072,1320845.85,299552,299552,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,106223451,100662359,67099648,67099648,16774912,0,67099648,3534,106216982,n/a,2147524608,2150916096,67110144,39.17,1088,168220.87,714158.61,0,6090
1,explicit_mcast,2,2,64,56,14336,57376,671936,1316847.91,299552,299552,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,106202443,100665228,67099648,67099648,16774912,0,67099648,6457,106197962,n/a,2147611136,2150780672,67112848,39.11,1088,168209.77,714495.43,0,6760
1,explicit_mcast,2,2,128,28,14336,57376,672544,1314236.42,299552,299552,16774912,16774912,0,0,0,16774912,0,4294377472,0,4294377472,134199296,0,134199296,4294377472,134199296,106187574,100653579,67099648,67099648,16774912,0,67099648,5735,106199300,n/a,2147271424,2150633728,67102232,39.07,1088,168223.51,715192.94,0,4328
1,explicit_mcast,2,2,32,128,16384,65568,609216,1188109.66,261664,261664,16746496,16746496,0,0,0,16746496,0,4287102976,0,4287102976,133971968,0,133971968,4287102976,133971968,106436236,100481931,66985984,66985984,16746496,0,66985984,5692,106442234,n/a,2143598592,2146953984,66987456,43.07,1088,149726.00,657648.00,0,3981
1,explicit_mcast,2,2,64,64,16384,65568,603392,1186798.73,261664,261664,16746496,16746496,0,0,0,16746496,0,4287102976,0,4287102976,133971968,0,133971968,4287102976,133971968,106446025,100490215,66985984,66985984,16746496,0,66985984,5780,106437571,n/a,2143863552,2147094272,66995736,43.48,1088,149521.67,656682.83,0,5324
1,explicit_mcast,2,2,128,32,16384,65568,606496,1185507.35,261664,261664,16746496,16746496,0,0,0,16746496,0,4287102976,0,4287102976,133971968,0,133971968,4287102976,133971968,106450787,100492769,66985984,66985984,16746496,0,66985984,7682,106442052,n/a,2143927552,2147341312,66997736,43.27,1088,149311.53,656794.58,0,4654
1,explicit_mcast,2,2,32,160,20480,81952,508800,994773.05,209568,209568,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,105708695,100595631,67061760,67061760,16765440,0,67061760,5653,105710669,n/a,2146022912,2149436928,67063216,51.63,1088,117892.43,571703.87,0,4043
1,explicit_mcast,2,2,64,80,20480,81952,509504,999296.70,209568,209568,16765440,16765440,0,0,0,16765440,0,4291952640,0,4291952640,134123520,0,134123520,4291952640,134123520,105706343,100595705,67061760,67061760,16765440,0,67061760,6125,105719896,n/a,2146026752,2149395200,67063336,51.55,1088,118017.10,572056.63,0,3948
